id,date,manner_of_death,armed,age,gender,race,city,state,signs_of_mental_illness,threat_level,flee,body_camera
3967,2019-03-25,shot,knife,65,M,W,Madison,OR,True,other,Not fleeing,False
3968,2019-03-26,shot,gun,30,M,W,Madison,NY,True,undetermined,Not fleeing,False
3969,2019-03-26,shot,gun,75,M,B,Riverside,OK,False,undetermined,Car,False
3970,2019-03-26,shot,gun,36,M,H,Georgetown,AL,True,attack,Other,True
3971,2019-03-27,shot,gun,31,M,B,Springfield,VA,True,attack,Not fleeing,False
3972,2019-03-27,shot and Tasered,gun,52,M,H,Riverside,NM,False,attack,Foot,False
3973,2019-03-28,shot,gun,35,M,W,Georgetown,WI,False,attack,Not fleeing,False
3974,2019-03-28,shot,other,40,M,W,Riverside,NC,False,attack,Not fleeing,False
3975,2019-03-28,shot,gun,41,M,H,Springfield,IN,False,undetermined,Foot,False
3976,2019-03-29,shot,gun,51,M,W,Madison,NV,False,attack,Not fleeing,False
3977,2019-03-29,shot,knife,40,M,W,San Diego,CA,False,undetermined,Not fleeing,False
3978,2019-03-30,shot,gun,38,M,W,Madison,OK,True,attack,Not fleeing,True
3979,2019-03-30,shot,undetermined,36,M,W,Lincoln,OK,False,attack,Not fleeing,False
3980,2019-03-30,shot,gun,49,M,H,Riverside,OR,False,other,Not fleeing,True
3981,2019-03-31,shot,gun,34,M,W,Denver,CO,False,other,Car,False
3982,2019-03-31,shot,gun,65,M,B,Riverside,MO,True,attack,Car,True
3983,2019-04-01,shot,gun,41,M,W,San Diego,CA,False,other,Other,False
3984,2019-04-01,shot,gun,24,M,H,Tucson,AZ,False,undetermined,Not fleeing,False
3985,2019-04-01,shot,gun,46,M,W,Oakland,CA,False,other,Not fleeing,False
3986,2019-04-02,shot,unarmed,48,M,B,Riverside,WA,True,attack,Other,False
3987,2019-04-02,shot,gun,66,M,H,Lincoln,AL,False,attack,Car,False
3988,2019-04-03,shot,gun,32,M,W,Austin,TX,True,attack,Not fleeing,True
3989,2019-04-03,shot,other,30,M,A,Madison,NY,False,other,Not fleeing,False
3990,2019-04-03,shot,knife,51,M,B,Houston,TX,True,undetermined,Not fleeing,False
3991,2019-04-04,shot,gun,61,M,W,Fort Worth,TX,False,attack,Other,False
3992,2019-04-04,shot,gun,31,M,W,Springfield,WA,True,other,Not fleeing,False
3993,2019-04-04,shot,gun,45,M,O,Los Angeles,CA,False,undetermined,Not fleeing,False
3994,2019-04-05,shot,vehicle,40,M,H,Georgetown,MO,False,attack,Foot,False
3995,2019-04-05,shot,unarmed,32,M,W,Sacramento,CA,False,other,Other,False
3996,2019-04-06,shot,knife,39,M,W,San Diego,CA,True,attack,Not fleeing,False
3997,2019-04-06,shot,vehicle,60,M,H,Riverside,NY,True,undetermined,Other,False
3998,2019-04-06,shot,gun,41,M,H,Lincoln,MO,True,attack,Not fleeing,False
3999,2019-04-07,shot,gun,39,M,H,San Diego,CA,False,attack,Foot,False
4000,2019-04-07,shot,vehicle,50,M,W,Lincoln,LA,True,attack,Other,False
4001,2019-04-08,shot,gun,62,M,H,Georgetown,AR,False,attack,Not fleeing,False
4002,2019-04-08,shot,undetermined,29,M,W,Springfield,NV,True,undetermined,Not fleeing,False
4003,2019-04-08,shot,gun,46,M,W,Fort Worth,TX,False,other,Car,False
4004,2019-04-09,shot,gun,36,M,B,Riverside,MO,False,other,Not fleeing,False
4005,2019-04-09,shot,vehicle,41,M,O,Georgetown,TN,False,other,Not fleeing,False
4006,2019-04-10,Tasered,vehicle,52,M,W,Los Angeles,CA,False,attack,Not fleeing,False
4007,2019-04-10,shot,knife,37,M,B,Lincoln,MS,False,attack,Foot,False
4008,2019-04-10,shot,knife,40,M,B,Madison,OR,False,other,Not fleeing,False
4009,2019-04-11,shot,gun,58,F,B,Riverside,AR,False,other,Car,True
4010,2019-04-11,shot,undetermined,48,M,H,Lincoln,AL,True,other,Not fleeing,False
4011,2019-04-11,shot,undetermined,39,M,H,Madison,IL,True,other,Foot,False
4012,2019-04-12,shot,gun,43,M,W,Springfield,PA,False,other,Not fleeing,False
4013,2019-04-12,shot,unarmed,42,M,O,Georgetown,OK,False,attack,Not fleeing,False
4014,2019-04-13,shot,undetermined,23,M,H,Lincoln,SC,False,other,Not fleeing,False
4015,2019-04-13,shot,knife,43,M,A,Madison,TN,False,attack,Foot,False
4016,2019-04-13,shot,gun,27,M,B,Mesa,AZ,False,other,Foot,False
4017,2019-04-14,shot,knife,61,M,H,Boulder,CO,False,attack,Foot,False
4018,2019-04-14,shot and Tasered,gun,27,M,W,Lincoln,OR,False,attack,Not fleeing,False
4019,2019-04-15,shot,gun,35,M,W,Sacramento,CA,False,attack,Other,True
4020,2019-04-15,shot and Tasered,unarmed,33,M,A,Springfield,OK,True,other,Not fleeing,False
4021,2019-04-15,shot,gun,70,M,W,Lincoln,WI,True,attack,Not fleeing,False
4022,2019-04-16,shot,gun,60,F,W,Georgetown,NV,True,attack,Not fleeing,True
4023,2019-04-16,shot,gun,20,M,H,Lincoln,MI,True,other,Foot,False
4024,2019-04-17,shot,gun,41,M,H,Springfield,OK,False,attack,Foot,False
4025,2019-04-17,shot,undetermined,28,M,W,San Diego,CA,False,attack,Not fleeing,False
4026,2019-04-17,shot,gun,43,M,H,Lincoln,AL,False,attack,Not fleeing,False
4027,2019-04-18,shot,gun,51,M,B,Fort Lauderdale,FL,False,attack,Not fleeing,False
4028,2019-04-18,shot,gun,44,M,B,Lincoln,NC,False,other,Foot,False
4029,2019-04-18,shot,vehicle,53,M,H,Tucson,AZ,True,attack,Not fleeing,False
4030,2019-04-19,shot,other,37,M,W,Miami,FL,False,undetermined,Foot,False
4031,2019-04-19,shot,vehicle,45,M,W,Madison,NC,True,attack,Not fleeing,False
4032,2019-04-20,shot,gun,52,M,W,Riverside,GA,False,attack,Foot,False
4033,2019-04-20,shot,unarmed,35,M,B,Georgetown,PA,False,other,Car,False
4034,2019-04-20,shot,gun,31,M,B,Lincoln,AL,False,undetermined,Not fleeing,False
4035,2019-04-21,shot,gun,33,F,H,Phoenix,AZ,True,attack,Not fleeing,False
4036,2019-04-21,shot,gun,39,M,H,Austin,TX,False,other,Foot,True
4037,2019-04-22,shot,gun,41,M,B,Lincoln,TN,False,other,Not fleeing,False
4038,2019-04-22,shot,gun,46,M,H,Lincoln,TN,False,attack,Not fleeing,False
4039,2019-04-22,shot,knife,32,M,W,Lincoln,OR,False,other,Not fleeing,False
4040,2019-04-23,shot,gun,53,M,W,Los Angeles,CA,True,attack,Not fleeing,False
4041,2019-04-23,shot,unarmed,77,M,A,Riverside,MS,False,other,Car,False
4042,2019-04-24,shot,gun,33,M,W,Georgetown,WA,False,undetermined,Car,False
4043,2019-04-24,shot,other,85,M,W,Riverside,PA,False,attack,Foot,False
4044,2019-04-24,shot,gun,81,M,H,Los Angeles,CA,True,attack,Not fleeing,False
4045,2019-04-25,Tasered,gun,41,M,W,Georgetown,NC,False,other,Not fleeing,False
4046,2019-04-25,shot,gun,39,M,A,Tampa,FL,False,attack,Car,False
4047,2019-04-25,shot,gun,33,M,W,Orlando,FL,False,attack,Car,False
4048,2019-04-26,shot,other,55,M,W,Springfield,WA,True,attack,Not fleeing,False
4049,2019-04-26,Tasered,vehicle,42,M,W,Springfield,AL,False,attack,Foot,False
4050,2019-04-27,Tasered,gun,44,M,B,Springfield,IL,True,other,Car,False
4051,2019-04-27,shot,gun,31,M,W,Georgetown,MO,False,attack,Not fleeing,False
4052,2019-04-27,shot,gun,56,M,B,Lincoln,NY,False,other,Other,False
4053,2019-04-28,shot,gun,38,M,A,Madison,NC,False,other,Other,False
4054,2019-04-28,shot,undetermined,29,M,N,Georgetown,MN,False,other,Foot,False
4055,2019-04-29,shot,gun,40,M,W,Georgetown,LA,False,other,Foot,False
4056,2019-04-29,shot,gun,31,M,B,Orlando,FL,False,attack,Not fleeing,False
4057,2019-04-29,shot,gun,66,M,B,Tampa,FL,False,attack,Other,False
4058,2019-04-30,shot,gun,80,M,O,Springfield,MO,True,attack,Car,False
4059,2019-04-30,shot,undetermined,40,M,O,Georgetown,WA,False,attack,Car,False
4060,2019-05-01,shot,gun,59,M,W,San Diego,CA,False,undetermined,Foot,False
4061,2019-05-01,shot,gun,59,M,H,Riverside,AL,False,undetermined,Not fleeing,False
4062,2019-05-01,shot and Tasered,vehicle,18,M,W,Lincoln,NV,True,attack,Foot,False
4063,2019-05-02,shot,gun,33,M,W,Madison,TN,False,attack,Car,False
4064,2019-05-02,shot,gun,43,M,W,Los Angeles,CA,False,attack,Not fleeing,False
4065,2019-05-03,shot,gun,35,M,B,Boulder,CO,False,undetermined,Car,True
4066,2019-05-03,shot,other,32,M,B,Lincoln,IN,True,attack,Car,False
4067,2019-05-03,shot,vehicle,60,M,W,Riverside,MS,False,other,Not fleeing,False
4068,2019-05-04,shot and Tasered,other,35,M,B,Miami,FL,False,attack,Other,False
4069,2019-05-04,shot,knife,46,M,W,Austin,TX,False,other,Not fleeing,False
4070,2019-05-04,shot,gun,58,M,B,Riverside,NC,False,undetermined,Foot,False
4071,2019-05-05,shot,gun,67,M,W,Denver,CO,False,other,Car,False
4072,2019-05-05,shot,unarmed,29,M,W,Georgetown,OK,False,other,Foot,False
4073,2019-05-06,shot,gun,29,M,W,Riverside,WI,True,attack,Not fleeing,False
4074,2019-05-06,shot,gun,44,M,W,Fort Collins,CO,False,other,Foot,False
4075,2019-05-06,shot,other,22,M,B,Los Angeles,CA,False,attack,Car,False
4076,2019-05-07,shot,gun,30,M,W,Madison,OR,False,other,Foot,False
4077,2019-05-07,shot,gun,63,M,B,Los Angeles,CA,False,undetermined,Not fleeing,False
4078,2019-05-08,shot,vehicle,51,M,W,Lincoln,WI,False,other,Foot,False
4079,2019-05-08,shot,vehicle,39,M,B,Lincoln,TN,False,other,Foot,False
4080,2019-05-08,shot,gun,48,M,H,Madison,IN,False,undetermined,Not fleeing,False
4081,2019-05-09,shot,gun,52,M,W,Austin,TX,True,other,Not fleeing,False
4082,2019-05-09,shot,gun,26,M,B,Los Angeles,CA,False,attack,Not fleeing,False
4083,2019-05-10,shot,gun,35,F,W,Riverside,OH,False,other,Not fleeing,False
4084,2019-05-10,shot,knife,66,M,B,Springfield,NC,True,other,Not fleeing,False
4085,2019-05-10,shot,undetermined,44,M,W,Scottsdale,AZ,False,attack,Foot,False
4086,2019-05-11,shot,gun,45,M,B,Madison,WI,False,other,Not fleeing,True
4087,2019-05-11,shot,unarmed,40,M,B,Madison,AL,True,undetermined,Car,False
4088,2019-05-11,shot,knife,23,F,O,Georgetown,TN,True,attack,Car,False
4089,2019-05-12,shot,knife,33,M,B,San Antonio,TX,False,other,Not fleeing,False
4090,2019-05-12,shot,gun,47,M,B,Madison,IL,False,attack,Not fleeing,False
4091,2019-05-13,shot,gun,35,M,W,Lincoln,NV,False,other,Foot,False
4092,2019-05-13,shot and Tasered,knife,29,M,O,Riverside,NC,False,other,Not fleeing,False
4093,2019-05-13,shot,other,30,F,H,Riverside,KY,True,attack,Car,True
4094,2019-05-14,shot,gun,67,M,W,Austin,TX,False,attack,Car,False
4095,2019-05-14,shot,undetermined,34,M,H,Tampa,FL,False,undetermined,Not fleeing,False
4096,2019-05-15,shot,knife,62,M,W,Los Angeles,CA,False,attack,Not fleeing,False
4097,2019-05-15,shot,unarmed,45,M,H,Riverside,SC,False,other,Not fleeing,False
4098,2019-05-15,shot,gun,38,M,H,Lincoln,PA,False,attack,Not fleeing,False
4099,2019-05-16,shot,vehicle,31,M,W,Phoenix,AZ,False,other,Foot,False
4100,2019-05-16,shot,unarmed,52,M,H,San Antonio,TX,False,attack,Not fleeing,False
4101,2019-05-17,shot,unarmed,59,M,W,Sacramento,CA,False,attack,Not fleeing,False
4102,2019-05-17,shot,vehicle,53,M,W,Dallas,TX,True,attack,Not fleeing,False
4103,2019-05-17,shot,gun,27,M,W,Springfield,NC,False,attack,Car,False
4104,2019-05-18,shot,gun,34,M,H,Miami,FL,False,attack,Not fleeing,False
4105,2019-05-18,shot,gun,36,M,W,Orlando,FL,True,attack,Not fleeing,False
4106,2019-05-18,shot,gun,22,M,W,Springfield,NM,False,attack,Not fleeing,True
4107,2019-05-19,shot,gun,48,M,H,Riverside,WA,True,attack,Car,False
4108,2019-05-19,shot,gun,51,M,W,Lincoln,NV,True,attack,Not fleeing,False
4109,2019-05-20,shot and Tasered,knife,50,M,W,Oakland,CA,True,undetermined,Foot,False
4110,2019-05-20,shot and Tasered,knife,47,M,W,Aurora,CO,True,other,Not fleeing,True
4111,2019-05-20,shot,gun,37,M,W,Lincoln,OH,True,undetermined,Not fleeing,False
4112,2019-05-21,shot,knife,31,M,B,San Antonio,TX,False,attack,Foot,True
4113,2019-05-21,shot,gun,37,M,W,San Antonio,TX,False,attack,Not fleeing,False
4114,2019-05-22,shot,gun,46,M,O,Riverside,MS,True,attack,Not fleeing,False
4115,2019-05-22,shot,vehicle,64,M,H,Georgetown,IN,False,attack,Not fleeing,False
4116,2019-05-22,shot,gun,42,M,W,San Diego,CA,False,other,Not fleeing,True
4117,2019-05-23,shot,gun,41,M,W,Aurora,CO,False,attack,Not fleeing,False
4118,2019-05-23,shot,gun,23,M,W,Lincoln,WI,True,attack,Foot,False
4119,2019-05-24,shot,knife,47,M,B,Oakland,CA,False,attack,Car,False
4120,2019-05-24,shot,gun,66,M,W,Georgetown,TN,True,undetermined,Car,False
4121,2019-05-24,shot,gun,39,M,W,Madison,MN,True,undetermined,Foot,False
4122,2019-05-25,shot,gun,38,M,H,Georgetown,MN,False,attack,Not fleeing,False
4123,2019-05-25,shot,vehicle,36,M,W,Lincoln,OH,False,other,Not fleeing,False
4124,2019-05-25,shot,gun,52,M,W,Dallas,TX,True,attack,Not fleeing,False
4125,2019-05-26,shot,gun,22,M,A,San Antonio,TX,False,attack,Not fleeing,False
4126,2019-05-26,shot,gun,62,M,B,Springfield,NM,True,other,Not fleeing,False
4127,2019-05-27,shot,gun,38,M,W,Madison,KY,True,attack,Foot,False
4128,2019-05-27,Tasered,gun,47,F,B,Madison,MO,False,attack,Not fleeing,False
4129,2019-05-27,shot,gun,54,M,W,Riverside,MD,False,attack,Not fleeing,False
4130,2019-05-28,shot,other,30,M,H,Springfield,IL,False,other,Other,False
4131,2019-05-28,shot,gun,41,M,B,Springfield,TN,False,attack,Not fleeing,True
4132,2019-05-29,shot,gun,37,M,H,Springfield,AL,False,other,Not fleeing,False
4133,2019-05-29,shot,other,28,M,O,Riverside,OK,True,other,Other,False
4134,2019-05-29,shot,gun,58,M,O,Georgetown,NY,False,other,Not fleeing,False
4135,2019-05-30,shot,knife,36,M,N,Miami,FL,True,attack,Not fleeing,False
4136,2019-05-30,shot,gun,28,M,B,Georgetown,IL,False,attack,Not fleeing,True
4137,2019-05-31,shot,undetermined,41,M,W,Lincoln,OH,False,attack,Not fleeing,False
4138,2019-05-31,shot,undetermined,25,M,B,Tucson,AZ,False,attack,Not fleeing,False
4139,2019-05-31,shot,gun,35,M,B,Georgetown,SC,False,other,Not fleeing,False
4140,2019-06-01,shot,gun,45,M,A,Springfield,OK,False,other,Not fleeing,False
4141,2019-06-01,shot and Tasered,gun,25,M,W,Springfield,IN,False,attack,Foot,False
4142,2019-06-01,shot,other,51,M,N,Fort Worth,TX,True,other,Foot,False
4143,2019-06-02,shot,gun,42,M,H,Georgetown,TN,False,other,Not fleeing,False
4144,2019-06-02,shot,other,54,M,O,Jacksonville,FL,False,attack,Not fleeing,False
4145,2019-06-03,shot,unarmed,54,M,A,Riverside,OR,False,other,Car,False
4146,2019-06-03,shot,gun,35,M,W,San Diego,CA,False,other,Not fleeing,False
4147,2019-06-03,shot,vehicle,35,M,W,Lincoln,TN,True,attack,Foot,False
4148,2019-06-04,shot,gun,48,M,W,Lincoln,VA,False,other,Not fleeing,True
4149,2019-06-04,shot,gun,29,M,W,Fort Collins,CO,False,attack,Not fleeing,True
4150,2019-06-05,shot,gun,29,M,B,Springfield,WI,False,attack,Not fleeing,False
4151,2019-06-05,shot,gun,33,M,H,Georgetown,AR,False,undetermined,Foot,False
4152,2019-06-05,shot,gun,26,M,A,Tucson,AZ,False,other,Not fleeing,False
4153,2019-06-06,shot,gun,27,M,B,Los Angeles,CA,True,attack,Not fleeing,False
4154,2019-06-06,shot,knife,28,M,W,Scottsdale,AZ,False,other,Not fleeing,False
4155,2019-06-07,shot,knife,37,M,W,Orlando,FL,False,other,Not fleeing,False
4156,2019-06-07,shot,other,36,M,W,Springfield,NM,True,attack,Not fleeing,False
4157,2019-06-07,shot,vehicle,57,M,W,Madison,WI,True,attack,Foot,False
4158,2019-06-08,shot,knife,37,M,B,Sacramento,CA,False,other,Not fleeing,False
4159,2019-06-08,shot,gun,40,M,W,Springfield,OH,True,undetermined,Car,True
4160,2019-06-09,shot and Tasered,gun,74,M,W,Springfield,NY,True,other,Not fleeing,True
4161,2019-06-09,shot,gun,20,M,W,Sacramento,CA,False,attack,Not fleeing,False
4162,2019-06-09,shot,gun,44,M,B,Madison,GA,False,undetermined,Foot,False
4163,2019-06-10,shot,knife,38,M,B,Tempe,AZ,False,undetermined,Not fleeing,False
4164,2019-06-10,shot,knife,45,M,B,Madison,NY,True,other,Foot,False
4165,2019-06-10,shot,other,34,M,W,Lincoln,TN,True,attack,Car,False
4166,2019-06-11,shot,gun,37,M,O,Georgetown,NV,False,attack,Not fleeing,False
4167,2019-06-11,shot,knife,63,M,W,Houston,TX,False,undetermined,Not fleeing,False
4168,2019-06-12,shot,undetermined,48,M,B,Madison,AL,False,attack,Car,False
4169,2019-06-12,shot,gun,37,M,H,Madison,OK,False,attack,Foot,False
4170,2019-06-12,shot,gun,31,M,B,Georgetown,NM,False,other,Not fleeing,False
4171,2019-06-13,shot,undetermined,29,M,O,Springfield,NC,True,attack,Not fleeing,False
4172,2019-06-13,shot,gun,34,M,W,Madison,OR,True,undetermined,Car,False
4173,2019-06-14,shot,vehicle,38,M,B,Georgetown,MS,True,other,Car,False
4174,2019-06-14,shot,other,74,M,W,Madison,NC,True,other,Not fleeing,True
4175,2019-06-14,shot,gun,43,M,B,Springfield,GA,False,other,Not fleeing,False
4176,2019-06-15,shot,gun,32,M,W,Springfield,IN,False,attack,Not fleeing,False
4177,2019-06-15,shot,unarmed,20,M,W,Riverside,NV,False,other,Not fleeing,False
4178,2019-06-16,shot,unarmed,31,M,B,Georgetown,KY,False,other,Not fleeing,True
4179,2019-06-16,shot,gun,34,M,B,Lincoln,SC,True,other,Car,False
4180,2019-06-16,shot,gun,44,M,W,Madison,MO,False,attack,Not fleeing,False
4181,2019-06-17,shot,gun,35,M,H,Los Angeles,CA,False,other,Foot,False
4182,2019-06-17,shot,unarmed,76,M,B,Mesa,AZ,False,attack,Other,False
4183,2019-06-17,shot,gun,37,M,W,Madison,WI,False,attack,Not fleeing,False
4184,2019-06-18,Tasered,gun,58,M,B,Scottsdale,AZ,True,attack,Foot,False
4185,2019-06-18,shot,knife,24,M,H,Los Angeles,CA,False,undetermined,Other,False
4186,2019-06-19,shot,gun,40,F,B,Riverside,NV,False,attack,Car,True
4187,2019-06-19,shot,other,31,M,W,Georgetown,IL,False,other,Not fleeing,False
4188,2019-06-19,shot,other,58,M,W,Tampa,FL,False,attack,Foot,False
4189,2019-06-20,shot,gun,36,M,B,Scottsdale,AZ,False,attack,Foot,False
4190,2019-06-20,shot,gun,63,M,O,Lincoln,OH,True,attack,Not fleeing,False
4191,2019-06-21,shot and Tasered,gun,51,M,B,Oakland,CA,False,other,Not fleeing,False
4192,2019-06-21,shot,gun,34,M,W,Georgetown,VA,False,other,Car,False
4193,2019-06-21,shot,knife,28,M,B,Phoenix,AZ,False,undetermined,Not fleeing,True
4194,2019-06-22,shot,gun,32,M,A,Madison,MS,False,attack,Foot,False
4195,2019-06-22,shot,gun,37,M,W,Madison,SC,True,undetermined,Other,False
4196,2019-06-23,shot,gun,51,M,O,Georgetown,TN,False,attack,Not fleeing,False
4197,2019-06-23,shot,gun,40,M,O,Tucson,AZ,False,other,Car,False
4198,2019-06-23,shot,gun,54,M,W,Madison,WA,True,attack,Not fleeing,True
4199,2019-06-24,shot,knife,65,M,O,Lincoln,NC,False,other,Not fleeing,False
4200,2019-06-24,shot,gun,41,M,W,Boulder,CO,False,undetermined,Other,False
4201,2019-06-24,shot,gun,29,M,H,Madison,AR,False,other,Not fleeing,True
4202,2019-06-25,shot and Tasered,vehicle,46,M,W,Springfield,OH,False,attack,Not fleeing,False
4203,2019-06-25,shot,unarmed,79,M,W,Georgetown,AR,False,other,Foot,False
4204,2019-06-26,shot,gun,55,M,B,Sacramento,CA,False,undetermined,Not fleeing,False
4205,2019-06-26,shot,gun,45,M,H,Houston,TX,False,other,Car,False
4206,2019-06-26,Tasered,gun,30,M,W,Georgetown,MN,False,undetermined,Foot,False
4207,2019-06-27,shot,gun,38,M,B,Georgetown,MO,False,other,Not fleeing,False
4208,2019-06-27,shot and Tasered,vehicle,25,M,W,Madison,WA,True,other,Not fleeing,False
4209,2019-06-28,shot,gun,28,M,W,Springfield,WA,False,other,Not fleeing,False
4210,2019-06-28,shot,knife,46,M,W,Fort Worth,TX,False,attack,Foot,False
4211,2019-06-28,shot,other,23,M,B,Lincoln,NV,False,other,Not fleeing,True
4212,2019-06-29,shot,knife,36,M,W,Los Angeles,CA,False,other,Not fleeing,False
4213,2019-06-29,shot,gun,27,M,W,Madison,LA,False,other,Not fleeing,False
4214,2019-06-30,shot and Tasered,gun,28,M,W,Riverside,LA,True,undetermined,Foot,False
4215,2019-06-30,shot,gun,41,M,W,Georgetown,KY,False,attack,Not fleeing,False
4216,2019-06-30,shot,vehicle,32,M,B,Riverside,NY,False,attack,Not fleeing,False
4217,2019-07-01,shot and Tasered,gun,26,M,O,Fort Worth,TX,True,attack,Not fleeing,False
4218,2019-07-01,shot,gun,34,M,W,Madison,LA,False,other,Car,False
4219,2019-07-01,shot,gun,25,M,O,San Diego,CA,True,attack,Not fleeing,False
4220,2019-07-02,shot,gun,62,M,H,San Antonio,TX,True,other,Foot,False
4221,2019-07-02,shot,knife,52,M,B,San Diego,CA,False,other,Not fleeing,False
4222,2019-07-03,shot,unarmed,51,M,B,Springfield,WA,False,other,Not fleeing,False
4223,2019-07-03,Tasered,other,31,M,H,Los Angeles,CA,False,other,Not fleeing,False
4224,2019-07-03,shot,vehicle,47,M,W,Georgetown,OH,False,other,Not fleeing,False
4225,2019-07-04,shot,gun,43,M,B,Springfield,IN,False,other,Not fleeing,False
4226,2019-07-04,shot,gun,32,M,H,Georgetown,NV,False,other,Not fleeing,False
4227,2019-07-05,shot,gun,39,M,B,Los Angeles,CA,False,other,Not fleeing,False
4228,2019-07-05,shot,gun,24,M,H,Miami,FL,True,undetermined,Other,False
4229,2019-07-05,shot,gun,29,M,W,Springfield,OK,False,other,Foot,False
4230,2019-07-06,shot,undetermined,39,M,H,Lincoln,OR,False,attack,Not fleeing,False
4231,2019-07-06,shot,knife,34,M,B,San Diego,CA,False,attack,Not fleeing,False
4232,2019-07-07,shot,unarmed,45,M,W,Lincoln,AL,True,attack,Not fleeing,False
4233,2019-07-07,shot,gun,32,M,W,Springfield,LA,False,attack,Foot,False
4234,2019-07-07,shot,gun,36,M,B,Springfield,NY,False,attack,Not fleeing,True
4235,2019-07-08,shot,other,40,M,A,Lincoln,WI,False,attack,Not fleeing,False
4236,2019-07-08,shot,knife,31,M,B,Georgetown,IL,True,attack,Not fleeing,False
4237,2019-07-09,shot,gun,36,M,H,Madison,AR,False,attack,Car,False
4238,2019-07-09,shot,gun,43,M,W,Boulder,CO,False,other,Car,False
4239,2019-07-09,shot,gun,69,M,W,Madison,NY,False,undetermined,Not fleeing,False
4240,2019-07-10,shot,unarmed,31,M,W,Riverside,PA,False,attack,Not fleeing,False
4241,2019-07-10,shot,gun,34,M,W,Mesa,AZ,True,attack,Car,False
4242,2019-07-10,shot,gun,55,M,W,Georgetown,LA,False,attack,Not fleeing,False
4243,2019-07-11,shot,knife,60,M,W,Tampa,FL,False,attack,Not fleeing,False
4244,2019-07-11,shot,vehicle,49,M,H,Dallas,TX,True,attack,Not fleeing,False
4245,2019-07-12,shot,gun,59,M,H,Colorado Springs,CO,False,attack,Not fleeing,False
